optimal_tour,optimal_tour_length,simulated_annealing_tour,simulated_annealing_tour_length,score,time
"{1, 6, 4, 19, 14, 8, 5, 9, 12, 3, 18, 11, 2, 13, 15, 16, 17, 7, 20, 10, 1}",3.607200,"{1, 10, 20, 7, 17, 16, 15, 13, 2, 11, 18, 3, 12, 9, 5, 8, 14, 19, 4, 6, 1}",3.607200,0.000000,0.046808
"{1, 10, 6, 7, 5, 8, 2, 15, 11, 16, 13, 19, 18, 9, 4, 17, 3, 20, 14, 12, 1}",3.576525,"{1, 12, 14, 20, 3, 17, 4, 9, 18, 19, 13, 16, 11, 15, 2, 8, 5, 7, 6, 10, 1}",3.576524,0.000000,0.046563
"{1, 3, 2, 16, 13, 7, 12, 15, 17, 4, 6, 19, 20, 8, 14, 11, 5, 9, 18, 10, 1}",4.091092,"{1, 3, 2, 16, 13, 19, 4, 6, 7, 12, 15, 17, 14, 11, 5, 9, 18, 8, 20, 10, 1}",4.173461,0.020134,0.046925
"{1, 14, 13, 9, 3, 19, 6, 16, 8, 20, 10, 18, 4, 11, 5, 2, 15, 7, 12, 17, 1}",4.249286,"{1, 17, 12, 5, 7, 15, 2, 11, 3, 4, 18, 10, 20, 8, 16, 19, 6, 13, 14, 9, 1}",4.350507,0.023821,0.046920
"{1, 5, 19, 14, 18, 8, 9, 15, 17, 12, 2, 13, 6, 10, 20, 7, 3, 4, 11, 16, 1}",3.532167,"{1, 5, 19, 14, 18, 8, 9, 15, 17, 12, 2, 13, 6, 10, 20, 7, 3, 4, 11, 16, 1}",3.532167,0.000000,0.046769
"{1, 19, 9, 15, 4, 14, 6, 3, 7, 2, 12, 17, 20, 5, 8, 16, 18, 11, 13, 10, 1}",4.161354,"{1, 19, 9, 15, 4, 14, 6, 3, 7, 2, 12, 17, 20, 5, 8, 16, 18, 11, 13, 10, 1}",4.161354,0.000000,0.046741
"{1, 4, 17, 8, 11, 9, 10, 16, 14, 12, 13, 5, 7, 19, 2, 3, 15, 6, 18, 20, 1}",4.212150,"{1, 20, 18, 6, 15, 3, 2, 12, 16, 14, 13, 19, 7, 5, 10, 9, 11, 8, 17, 4, 1}",4.358909,0.034842,0.046988
"{1, 5, 9, 7, 3, 20, 14, 11, 2, 19, 13, 16, 15, 4, 10, 12, 17, 8, 18, 6, 1}",3.634959,"{1, 6, 18, 8, 17, 12, 10, 4, 15, 16, 19, 2, 11, 14, 20, 13, 3, 7, 9, 5, 1}",3.675017,0.011020,0.046600
"{1, 20, 10, 2, 11, 7, 19, 9, 6, 18, 8, 4, 15, 17, 13, 12, 3, 16, 5, 14, 1}",3.442650,"{1, 12, 13, 17, 15, 4, 8, 18, 6, 9, 19, 7, 11, 20, 10, 2, 14, 5, 16, 3, 1}",3.535685,0.027024,0.047059
"{1, 4, 10, 6, 17, 8, 16, 11, 14, 15, 19, 20, 12, 5, 7, 13, 3, 18, 2, 9, 1}",4.225874,"{1, 10, 17, 6, 4, 2, 18, 8, 16, 14, 11, 15, 19, 20, 12, 5, 7, 13, 3, 9, 1}",4.510601,0.067377,0.046724
"{1, 14, 16, 8, 13, 10, 9, 20, 2, 7, 12, 19, 18, 11, 6, 5, 15, 4, 17, 3, 1}",4.167817,"{1, 4, 15, 5, 17, 3, 12, 6, 11, 18, 19, 7, 2, 20, 9, 10, 13, 8, 16, 14, 1}",4.269159,0.024316,0.046693
"{1, 8, 15, 10, 7, 3, 14, 16, 4, 11, 6, 13, 20, 5, 18, 17, 19, 9, 2, 12, 1}",3.845333,"{1, 12, 2, 9, 20, 5, 19, 17, 18, 6, 13, 11, 4, 16, 14, 3, 7, 10, 15, 8, 1}",3.950017,0.027224,0.046491
"{1, 5, 7, 4, 10, 6, 8, 15, 11, 9, 2, 13, 18, 20, 17, 16, 3, 14, 12, 19, 1}",3.709802,"{1, 5, 7, 4, 10, 6, 8, 15, 11, 9, 18, 20, 2, 13, 17, 16, 3, 14, 12, 19, 1}",3.718121,0.002242,0.047139
"{1, 20, 19, 10, 14, 13, 15, 18, 7, 4, 8, 12, 6, 17, 2, 9, 16, 3, 5, 11, 1}",4.072846,"{1, 11, 5, 3, 16, 8, 12, 9, 2, 17, 6, 7, 18, 15, 13, 14, 10, 19, 20, 4, 1}",4.394671,0.079017,0.046849
"{1, 8, 4, 6, 2, 3, 12, 15, 11, 16, 19, 20, 10, 7, 5, 9, 18, 17, 14, 13, 1}",3.510834,"{1, 8, 4, 6, 2, 13, 9, 18, 17, 14, 3, 12, 15, 11, 16, 19, 20, 10, 7, 5, 1}",3.617649,0.030425,0.046557
"{1, 3, 8, 10, 11, 17, 5, 13, 12, 16, 7, 20, 9, 15, 18, 19, 6, 2, 14, 4, 1}",3.859657,"{1, 4, 14, 2, 6, 19, 18, 15, 9, 20, 7, 16, 10, 12, 13, 5, 17, 11, 8, 3, 1}",3.938878,0.020525,0.046741
"{1, 7, 19, 4, 14, 17, 11, 20, 13, 18, 2, 15, 9, 5, 3, 12, 10, 16, 8, 6, 1}",3.712623,"{1, 7, 19, 5, 12, 3, 9, 15, 2, 18, 13, 20, 11, 17, 14, 4, 16, 10, 8, 6, 1}",3.861926,0.040215,0.046915
"{1, 9, 6, 14, 19, 10, 8, 16, 13, 3, 4, 20, 15, 17, 12, 5, 7, 18, 11, 2, 1}",4.121615,"{1, 11, 18, 7, 5, 12, 17, 15, 20, 4, 3, 13, 16, 8, 10, 19, 14, 6, 2, 9, 1}",4.177248,0.013498,0.046840
"{1, 14, 8, 18, 12, 20, 4, 5, 11, 10, 2, 9, 6, 7, 17, 16, 3, 15, 13, 19, 1}",3.639826,"{1, 14, 8, 18, 12, 20, 4, 5, 11, 10, 2, 9, 6, 7, 17, 16, 3, 15, 13, 19, 1}",3.639826,0.000000,0.046530
"{1, 17, 12, 9, 16, 15, 5, 20, 8, 18, 3, 14, 2, 4, 10, 19, 6, 13, 11, 7, 1}",3.730380,"{1, 7, 11, 13, 6, 19, 10, 4, 2, 14, 3, 18, 8, 20, 5, 15, 16, 9, 12, 17, 1}",3.730380,0.000000,0.046759
"{1, 17, 12, 18, 10, 2, 14, 13, 19, 5, 15, 8, 7, 9, 6, 20, 11, 4, 16, 3, 1}",3.984268,"{1, 17, 12, 18, 10, 2, 14, 13, 19, 5, 15, 8, 9, 6, 7, 11, 20, 4, 16, 3, 1}",3.994780,0.002638,0.046598
"{1, 2, 7, 12, 17, 3, 20, 4, 11, 9, 16, 15, 19, 13, 8, 5, 10, 14, 6, 18, 1}",4.243610,"{1, 18, 6, 14, 10, 5, 8, 13, 19, 15, 16, 9, 11, 4, 20, 3, 17, 12, 7, 2, 1}",4.243610,0.000000,0.046924
"{1, 13, 8, 2, 10, 17, 5, 15, 3, 14, 18, 12, 9, 11, 19, 20, 16, 4, 7, 6, 1}",3.678624,"{1, 6, 7, 4, 16, 20, 12, 18, 3, 14, 9, 11, 19, 10, 17, 15, 5, 2, 8, 13, 1}",3.830441,0.041270,0.046709
"{1, 16, 14, 2, 18, 15, 13, 9, 20, 5, 8, 6, 3, 11, 19, 7, 17, 10, 4, 12, 1}",3.539104,"{1, 12, 4, 10, 17, 7, 19, 11, 3, 6, 8, 5, 14, 20, 9, 13, 15, 18, 2, 16, 1}",3.643603,0.029527,0.046970
"{1, 10, 7, 11, 5, 14, 4, 15, 8, 20, 3, 6, 19, 18, 13, 17, 2, 16, 12, 9, 1}",3.735631,"{1, 10, 14, 5, 11, 7, 13, 17, 18, 19, 6, 3, 20, 8, 15, 4, 16, 2, 12, 9, 1}",3.796051,0.016174,0.046847
"{1, 20, 2, 9, 5, 7, 4, 8, 16, 19, 3, 11, 14, 6, 12, 18, 15, 10, 17, 13, 1}",3.218471,"{1, 13, 17, 10, 15, 18, 12, 14, 11, 3, 6, 19, 16, 8, 4, 7, 5, 9, 2, 20, 1}",3.223692,0.001622,0.046748
"{1, 5, 2, 10, 9, 14, 20, 13, 8, 18, 15, 16, 12, 17, 11, 7, 6, 19, 3, 4, 1}",3.694139,"{1, 5, 2, 14, 20, 13, 9, 10, 8, 18, 15, 16, 12, 17, 11, 7, 6, 19, 3, 4, 1}",3.761562,0.018251,0.046661
"{1, 15, 4, 14, 17, 12, 9, 6, 16, 2, 8, 5, 11, 19, 7, 13, 20, 10, 18, 3, 1}",3.408342,"{1, 3, 18, 10, 20, 13, 7, 19, 11, 5, 8, 2, 16, 6, 9, 12, 17, 14, 4, 15, 1}",3.408341,0.000000,0.046957
"{1, 4, 19, 12, 9, 20, 6, 8, 15, 13, 18, 11, 14, 3, 10, 5, 16, 17, 2, 7, 1}",4.109949,"{1, 4, 19, 12, 9, 18, 11, 13, 20, 6, 8, 15, 14, 3, 10, 5, 16, 17, 2, 7, 1}",4.146110,0.008799,0.046710
"{1, 13, 16, 17, 14, 18, 8, 2, 15, 7, 9, 10, 5, 12, 20, 11, 3, 4, 6, 19, 1}",3.465518,"{1, 19, 6, 4, 3, 11, 20, 12, 5, 14, 10, 9, 7, 15, 2, 8, 18, 17, 16, 13, 1}",3.579898,0.033005,0.046608
"{1, 5, 19, 12, 7, 20, 15, 13, 2, 11, 4, 10, 6, 9, 16, 14, 17, 18, 3, 8, 1}",3.947835,"{1, 5, 19, 12, 7, 20, 15, 13, 2, 11, 4, 10, 6, 9, 16, 14, 17, 18, 3, 8, 1}",3.947835,0.000000,0.046697
"{1, 5, 3, 10, 8, 4, 15, 14, 19, 2, 13, 11, 18, 20, 6, 17, 7, 16, 9, 12, 1}",3.746044,"{1, 5, 3, 10, 8, 17, 6, 15, 4, 19, 14, 2, 13, 20, 11, 18, 7, 16, 9, 12, 1}",3.761667,0.004170,0.047130
"{1, 4, 18, 11, 2, 8, 6, 10, 7, 14, 20, 3, 19, 12, 17, 13, 9, 5, 15, 16, 1}",3.703437,"{1, 4, 18, 11, 2, 8, 6, 10, 7, 14, 20, 3, 19, 12, 17, 13, 9, 5, 15, 16, 1}",3.703437,0.000000,0.046855
"{1, 2, 3, 16, 7, 5, 13, 8, 10, 18, 4, 11, 12, 17, 6, 20, 19, 9, 14, 15, 1}",3.706675,"{1, 2, 3, 16, 7, 5, 13, 8, 10, 18, 4, 11, 12, 6, 20, 17, 19, 9, 14, 15, 1}",3.711643,0.001340,0.046817
"{1, 4, 11, 12, 5, 13, 18, 14, 8, 16, 3, 6, 15, 17, 19, 2, 10, 9, 20, 7, 1}",3.878397,"{1, 4, 11, 12, 5, 13, 18, 14, 8, 16, 3, 6, 15, 17, 19, 2, 10, 9, 20, 7, 1}",3.878397,0.000000,0.047039
"{1, 13, 14, 16, 3, 10, 19, 9, 8, 4, 6, 15, 17, 12, 11, 18, 2, 7, 20, 5, 1}",3.448732,"{1, 5, 20, 7, 2, 18, 11, 12, 17, 15, 6, 4, 8, 9, 19, 10, 3, 16, 14, 13, 1}",3.448733,0.000000,0.046749
"{1, 15, 7, 10, 20, 2, 6, 16, 5, 11, 12, 3, 18, 4, 9, 17, 19, 14, 13, 8, 1}",3.945529,"{1, 15, 7, 3, 10, 20, 2, 6, 16, 5, 11, 12, 18, 4, 9, 17, 19, 14, 13, 8, 1}",4.262851,0.080426,0.047005
"{1, 15, 17, 9, 12, 8, 11, 10, 4, 7, 19, 5, 18, 14, 3, 16, 6, 20, 2, 13, 1}",3.604767,"{1, 15, 17, 9, 12, 8, 11, 10, 20, 4, 7, 19, 5, 18, 14, 6, 3, 16, 2, 13, 1}",4.055227,0.124962,0.046902
"{1, 9, 7, 11, 12, 20, 14, 17, 18, 19, 6, 8, 10, 3, 2, 13, 15, 16, 4, 5, 1}",4.069111,"{1, 5, 4, 16, 15, 13, 2, 3, 10, 8, 6, 19, 18, 17, 14, 20, 12, 11, 7, 9, 1}",4.069111,0.000000,0.047146
"{1, 20, 2, 10, 5, 16, 15, 12, 7, 6, 17, 19, 9, 3, 11, 8, 18, 14, 13, 4, 1}",3.989592,"{1, 20, 2, 10, 5, 16, 15, 12, 7, 14, 6, 17, 19, 9, 3, 11, 8, 18, 13, 4, 1}",4.165884,0.044188,0.046779
"{1, 2, 13, 3, 7, 19, 10, 11, 5, 15, 14, 16, 6, 9, 18, 4, 17, 20, 12, 8, 1}",3.969154,"{1, 8, 12, 20, 17, 6, 16, 14, 15, 5, 9, 18, 4, 10, 11, 19, 7, 3, 13, 2, 1}",4.026084,0.014343,0.046755
"{1, 5, 10, 13, 2, 11, 14, 9, 17, 12, 18, 8, 20, 7, 19, 16, 6, 4, 3, 15, 1}",3.254750,"{1, 15, 3, 4, 6, 16, 19, 7, 8, 18, 17, 12, 9, 14, 11, 2, 13, 10, 20, 5, 1}",3.500386,0.075470,0.046887
"{1, 15, 4, 3, 14, 12, 16, 13, 11, 19, 9, 18, 5, 17, 6, 7, 2, 20, 10, 8, 1}",4.068888,"{1, 15, 4, 3, 14, 12, 16, 13, 11, 19, 9, 18, 5, 17, 6, 7, 2, 20, 10, 8, 1}",4.068888,0.000000,0.046795
"{1, 9, 4, 6, 16, 14, 10, 2, 19, 17, 12, 11, 3, 20, 18, 5, 7, 13, 8, 15, 1}",3.909395,"{1, 15, 8, 13, 7, 5, 18, 20, 3, 11, 12, 17, 19, 2, 10, 14, 16, 6, 4, 9, 1}",3.909395,0.000000,0.046581
"{1, 16, 20, 2, 5, 12, 18, 11, 7, 15, 19, 4, 9, 6, 13, 8, 14, 17, 10, 3, 1}",4.066115,"{1, 3, 10, 17, 14, 8, 13, 6, 9, 4, 19, 15, 7, 11, 18, 12, 5, 2, 20, 16, 1}",4.066116,0.000000,0.046843
"{1, 5, 10, 8, 16, 14, 4, 13, 19, 18, 20, 9, 3, 6, 11, 17, 2, 12, 15, 7, 1}",3.649054,"{1, 5, 10, 8, 16, 14, 4, 13, 19, 18, 6, 11, 3, 20, 9, 17, 2, 12, 7, 15, 1}",4.038662,0.106770,0.046645
"{1, 10, 17, 8, 16, 15, 14, 20, 6, 7, 18, 9, 13, 12, 19, 3, 5, 2, 11, 4, 1}",4.253648,"{1, 4, 10, 11, 3, 2, 5, 12, 19, 13, 9, 18, 7, 6, 20, 14, 15, 16, 8, 17, 1}",4.318624,0.015275,0.046770
"{1, 8, 3, 5, 20, 11, 2, 13, 12, 16, 17, 14, 4, 9, 6, 10, 7, 18, 19, 15, 1}",3.857859,"{1, 8, 3, 5, 20, 11, 2, 13, 12, 16, 17, 14, 4, 9, 6, 10, 7, 18, 19, 15, 1}",3.857859,0.000000,0.046871
"{1, 20, 5, 14, 10, 15, 4, 11, 13, 9, 7, 2, 17, 19, 16, 3, 18, 8, 12, 6, 1}",3.498153,"{1, 20, 15, 5, 14, 10, 4, 11, 13, 9, 7, 2, 17, 19, 16, 3, 18, 8, 12, 6, 1}",3.500843,0.000769,0.046678
"{1, 18, 5, 11, 16, 15, 7, 3, 19, 9, 4, 17, 8, 10, 2, 13, 6, 20, 12, 14, 1}",3.963372,"{1, 5, 11, 18, 7, 3, 19, 9, 15, 4, 17, 8, 16, 13, 10, 2, 6, 20, 12, 14, 1}",4.271998,0.077870,0.047023
"{1, 10, 19, 20, 14, 17, 16, 8, 18, 2, 6, 13, 3, 4, 15, 9, 11, 12, 7, 5, 1}",3.891017,"{1, 19, 10, 20, 14, 8, 18, 2, 6, 13, 16, 17, 12, 11, 3, 4, 15, 9, 5, 7, 1}",3.943948,0.013603,0.046867
"{1, 15, 9, 3, 16, 11, 5, 14, 19, 6, 10, 4, 18, 17, 2, 20, 8, 13, 12, 7, 1}",3.772788,"{1, 15, 9, 5, 14, 19, 6, 10, 7, 18, 4, 17, 2, 20, 12, 13, 8, 3, 16, 11, 1}",3.913184,0.037213,0.046860
"{1, 11, 3, 13, 18, 7, 15, 2, 9, 19, 12, 4, 14, 20, 6, 8, 17, 16, 5, 10, 1}",4.276332,"{1, 10, 16, 17, 8, 6, 20, 14, 4, 12, 9, 2, 19, 13, 3, 18, 7, 15, 5, 11, 1}",4.441352,0.038589,0.046974
"{1, 17, 6, 15, 13, 12, 3, 4, 14, 11, 16, 20, 19, 5, 2, 9, 10, 7, 18, 8, 1}",4.160773,"{1, 8, 18, 7, 10, 9, 2, 5, 19, 20, 16, 11, 14, 4, 3, 12, 13, 15, 6, 17, 1}",4.160773,0.000000,0.046672
"{1, 7, 9, 5, 4, 13, 11, 2, 3, 17, 12, 10, 14, 8, 6, 15, 20, 16, 18, 19, 1}",3.829751,"{1, 13, 11, 2, 7, 9, 5, 4, 3, 17, 12, 10, 14, 8, 6, 15, 20, 16, 18, 19, 1}",3.870667,0.010684,0.046785
"{1, 2, 5, 7, 15, 10, 12, 3, 4, 13, 11, 14, 19, 6, 17, 18, 16, 8, 9, 20, 1}",3.483412,"{1, 20, 9, 8, 16, 11, 13, 14, 18, 17, 6, 19, 10, 12, 4, 3, 15, 7, 5, 2, 1}",3.835658,0.101121,0.046782
"{1, 4, 11, 16, 9, 13, 12, 6, 15, 14, 19, 7, 10, 3, 20, 18, 17, 2, 5, 8, 1}",3.667882,"{1, 14, 15, 11, 16, 9, 13, 12, 6, 19, 7, 10, 3, 20, 18, 17, 2, 5, 8, 4, 1}",3.767810,0.027244,0.046934
"{1, 6, 7, 12, 8, 10, 11, 2, 3, 19, 5, 13, 4, 15, 14, 18, 9, 16, 20, 17, 1}",3.926157,"{1, 6, 7, 12, 8, 10, 11, 2, 3, 19, 5, 13, 4, 15, 14, 18, 9, 16, 20, 17, 1}",3.926157,0.000000,0.046548
"{1, 15, 19, 11, 5, 4, 3, 14, 12, 17, 18, 10, 9, 20, 16, 8, 7, 6, 2, 13, 1}",4.207260,"{1, 15, 13, 2, 6, 7, 8, 16, 20, 9, 10, 19, 18, 17, 12, 14, 3, 4, 5, 11, 1}",4.204613,-0.000629,0.046814
"{1, 16, 17, 14, 6, 8, 10, 2, 12, 11, 15, 9, 3, 18, 5, 7, 13, 4, 19, 20, 1}",3.720568,"{1, 16, 17, 14, 6, 8, 10, 9, 2, 12, 11, 15, 3, 18, 7, 5, 13, 4, 19, 20, 1}",3.801198,0.021671,0.046730
"{1, 18, 7, 17, 20, 14, 3, 8, 6, 12, 15, 13, 16, 11, 10, 5, 9, 4, 19, 2, 1}",4.106848,"{1, 18, 7, 17, 20, 14, 3, 12, 15, 8, 6, 13, 16, 11, 10, 5, 9, 4, 19, 2, 1}",4.121394,0.003542,0.046586
"{1, 3, 6, 14, 20, 2, 13, 8, 19, 9, 12, 16, 5, 11, 10, 4, 18, 17, 7, 15, 1}",3.895974,"{1, 3, 6, 14, 20, 2, 13, 8, 19, 9, 12, 16, 5, 11, 10, 4, 18, 17, 7, 15, 1}",3.895974,0.000000,0.046659
"{1, 2, 17, 12, 3, 20, 5, 16, 13, 14, 7, 9, 11, 19, 6, 10, 4, 8, 18, 15, 1}",3.821526,"{1, 2, 16, 14, 13, 5, 20, 3, 12, 17, 18, 15, 10, 8, 4, 6, 19, 7, 9, 11, 1}",3.954409,0.034772,0.046686
"{1, 13, 4, 16, 14, 10, 5, 7, 12, 9, 8, 3, 20, 19, 15, 11, 2, 17, 6, 18, 1}",3.950759,"{1, 6, 17, 2, 18, 11, 15, 19, 20, 3, 8, 9, 12, 7, 5, 10, 14, 4, 16, 13, 1}",4.017210,0.016820,0.047072
"{1, 17, 13, 19, 16, 4, 18, 14, 10, 7, 2, 11, 6, 15, 9, 8, 5, 3, 20, 12, 1}",3.548859,"{1, 3, 5, 8, 9, 15, 6, 11, 7, 10, 14, 18, 4, 16, 19, 13, 17, 2, 20, 12, 1}",3.671529,0.034566,0.046692
"{1, 9, 12, 16, 6, 3, 19, 5, 2, 7, 18, 13, 15, 10, 17, 20, 14, 4, 11, 8, 1}",4.108264,"{1, 8, 6, 3, 11, 4, 14, 20, 17, 10, 15, 13, 18, 2, 19, 5, 7, 16, 12, 9, 1}",4.180804,0.017657,0.046891
"{1, 11, 16, 17, 15, 5, 18, 4, 12, 2, 14, 3, 9, 13, 10, 19, 6, 20, 8, 7, 1}",3.903094,"{1, 7, 8, 20, 6, 19, 10, 13, 9, 3, 14, 2, 12, 4, 18, 5, 15, 17, 16, 11, 1}",3.903094,0.000000,0.046932
"{1, 4, 20, 3, 17, 8, 13, 9, 7, 15, 18, 14, 2, 16, 5, 10, 19, 12, 11, 6, 1}",3.768265,"{1, 6, 11, 12, 19, 10, 5, 16, 2, 14, 18, 15, 7, 9, 13, 8, 17, 3, 20, 4, 1}",3.768265,0.000000,0.046558
"{1, 2, 15, 9, 20, 8, 10, 16, 5, 11, 6, 3, 12, 7, 19, 18, 13, 17, 4, 14, 1}",3.160187,"{1, 14, 4, 17, 13, 18, 19, 7, 12, 3, 6, 11, 5, 16, 10, 8, 20, 9, 15, 2, 1}",3.160186,0.000000,0.046653
"{1, 9, 6, 2, 4, 10, 5, 12, 17, 3, 16, 15, 13, 19, 7, 8, 11, 14, 18, 20, 1}",3.655108,"{1, 20, 18, 14, 11, 8, 7, 19, 13, 15, 16, 3, 17, 12, 5, 10, 4, 2, 6, 9, 1}",3.655107,0.000000,0.046570
"{1, 5, 20, 17, 16, 6, 2, 19, 4, 9, 15, 7, 3, 11, 10, 8, 18, 12, 13, 14, 1}",3.639404,"{1, 14, 13, 12, 18, 8, 11, 10, 9, 7, 3, 15, 4, 19, 2, 6, 16, 17, 20, 5, 1}",3.730305,0.024977,0.046792
"{1, 13, 8, 16, 2, 6, 4, 12, 10, 17, 20, 15, 7, 9, 5, 11, 3, 19, 18, 14, 1}",3.658491,"{1, 13, 8, 16, 10, 17, 20, 15, 7, 12, 9, 5, 11, 3, 19, 18, 14, 6, 4, 2, 1}",3.966551,0.084204,0.046782
"{1, 11, 7, 8, 4, 2, 17, 6, 3, 9, 12, 20, 15, 13, 19, 16, 5, 10, 18, 14, 1}",4.146111,"{1, 14, 11, 7, 8, 4, 2, 17, 6, 3, 12, 9, 20, 15, 13, 5, 16, 19, 10, 18, 1}",4.334720,0.045490,0.046963
"{1, 19, 20, 17, 14, 15, 10, 12, 2, 5, 4, 3, 16, 9, 13, 6, 11, 7, 18, 8, 1}",3.927235,"{1, 20, 19, 12, 2, 10, 15, 14, 5, 4, 3, 17, 11, 6, 16, 9, 13, 7, 18, 8, 1}",4.204190,0.070522,0.047041
"{1, 15, 3, 13, 6, 20, 4, 5, 11, 2, 10, 16, 9, 12, 19, 14, 8, 7, 17, 18, 1}",4.120818,"{1, 18, 8, 17, 7, 14, 19, 12, 9, 16, 10, 2, 11, 5, 4, 20, 6, 13, 3, 15, 1}",4.129142,0.002020,0.046734
"{1, 5, 3, 13, 20, 18, 11, 16, 7, 6, 12, 4, 2, 19, 8, 10, 9, 14, 15, 17, 1}",3.646534,"{1, 5, 3, 13, 20, 18, 11, 16, 7, 6, 12, 4, 2, 19, 8, 10, 9, 14, 15, 17, 1}",3.646534,0.000000,0.046657
"{1, 2, 14, 6, 15, 7, 11, 16, 5, 13, 20, 17, 10, 18, 3, 4, 19, 9, 12, 8, 1}",3.863679,"{1, 8, 12, 9, 19, 4, 3, 18, 10, 17, 20, 13, 5, 16, 11, 7, 15, 6, 14, 2, 1}",3.863679,0.000000,0.047071
"{1, 3, 8, 16, 11, 15, 7, 2, 5, 18, 4, 19, 10, 9, 6, 20, 13, 17, 14, 12, 1}",3.534286,"{1, 3, 8, 16, 11, 15, 7, 2, 5, 18, 4, 19, 10, 9, 6, 20, 13, 17, 14, 12, 1}",3.534286,0.000000,0.046671
"{1, 13, 5, 19, 12, 4, 7, 16, 9, 3, 10, 20, 14, 18, 8, 15, 2, 11, 6, 17, 1}",3.746606,"{1, 17, 6, 11, 2, 15, 8, 18, 14, 20, 10, 3, 9, 16, 7, 19, 4, 12, 5, 13, 1}",3.761997,0.004108,0.046622
"{1, 13, 5, 19, 9, 15, 16, 8, 7, 18, 10, 2, 11, 17, 20, 12, 3, 4, 14, 6, 1}",3.801498,"{1, 13, 5, 19, 9, 15, 16, 8, 7, 18, 10, 2, 11, 17, 20, 12, 3, 4, 6, 14, 1}",3.931625,0.034230,0.046446
"{1, 8, 13, 14, 4, 20, 12, 2, 11, 3, 5, 16, 19, 18, 6, 17, 15, 7, 9, 10, 1}",3.525625,"{1, 10, 9, 7, 15, 17, 6, 18, 19, 16, 5, 3, 11, 2, 12, 20, 4, 14, 13, 8, 1}",3.525625,0.000000,0.046874
"{1, 18, 17, 6, 13, 2, 14, 3, 16, 19, 9, 7, 5, 4, 20, 10, 12, 8, 11, 15, 1}",3.447834,"{1, 18, 15, 11, 8, 12, 10, 20, 4, 5, 7, 9, 19, 16, 3, 14, 2, 17, 13, 6, 1}",3.467619,0.005738,0.046825
"{1, 9, 16, 4, 15, 18, 3, 12, 7, 2, 6, 8, 13, 11, 14, 20, 10, 19, 5, 17, 1}",3.538951,"{1, 17, 5, 19, 10, 20, 14, 11, 2, 7, 6, 13, 8, 18, 15, 4, 16, 3, 12, 9, 1}",3.729397,0.053814,0.046754
"{1, 18, 13, 7, 12, 5, 20, 15, 2, 3, 11, 19, 8, 9, 10, 4, 14, 16, 6, 17, 1}",3.748807,"{1, 17, 6, 16, 14, 4, 10, 9, 8, 19, 11, 3, 2, 15, 20, 5, 12, 7, 13, 18, 1}",3.748807,0.000000,0.046817
"{1, 15, 12, 2, 6, 7, 18, 5, 20, 9, 11, 19, 8, 4, 16, 17, 10, 13, 14, 3, 1}",4.346747,"{1, 3, 14, 13, 10, 17, 16, 4, 8, 19, 11, 6, 7, 9, 20, 5, 18, 2, 12, 15, 1}",4.390814,0.010138,0.046732
"{1, 3, 2, 13, 12, 15, 10, 17, 16, 6, 14, 8, 5, 7, 20, 11, 9, 18, 19, 4, 1}",4.133255,"{1, 3, 2, 13, 12, 15, 10, 17, 16, 6, 14, 8, 5, 7, 20, 11, 9, 18, 19, 4, 1}",4.133255,0.000000,0.047000
"{1, 8, 13, 5, 7, 20, 14, 4, 17, 19, 2, 18, 10, 11, 6, 9, 15, 3, 12, 16, 1}",3.933662,"{1, 9, 6, 11, 10, 18, 2, 19, 17, 4, 14, 20, 7, 5, 13, 8, 16, 12, 3, 15, 1}",4.052290,0.030157,0.046731
"{1, 12, 18, 7, 17, 10, 8, 3, 11, 9, 15, 20, 6, 4, 14, 16, 19, 5, 13, 2, 1}",3.674640,"{1, 7, 18, 12, 2, 13, 5, 19, 16, 14, 4, 6, 20, 15, 9, 11, 3, 8, 10, 17, 1}",3.756071,0.022160,0.046900
"{1, 14, 16, 19, 5, 11, 6, 17, 15, 12, 18, 13, 7, 8, 9, 4, 10, 3, 2, 20, 1}",3.278757,"{1, 14, 10, 16, 19, 5, 11, 6, 17, 15, 12, 18, 13, 7, 8, 9, 4, 3, 2, 20, 1}",3.318495,0.012120,0.047066
"{1, 8, 5, 17, 13, 4, 9, 7, 19, 10, 18, 3, 16, 11, 14, 6, 2, 15, 12, 20, 1}",3.841227,"{1, 10, 18, 6, 14, 11, 16, 3, 19, 7, 9, 4, 13, 17, 5, 8, 12, 15, 2, 20, 1}",3.998612,0.040972,0.047194
"{1, 13, 17, 9, 15, 19, 5, 14, 8, 12, 7, 18, 10, 4, 3, 16, 11, 20, 2, 6, 1}",4.105839,"{1, 6, 2, 20, 16, 3, 11, 5, 14, 8, 4, 10, 18, 7, 12, 9, 17, 13, 15, 19, 1}",4.322857,0.052856,0.046765
"{1, 7, 10, 17, 2, 5, 8, 15, 3, 14, 18, 4, 13, 19, 9, 12, 6, 20, 16, 11, 1}",4.095081,"{1, 11, 6, 20, 16, 7, 10, 17, 2, 5, 8, 15, 3, 14, 18, 4, 13, 19, 9, 12, 1}",4.134981,0.009743,0.046522
"{1, 13, 9, 5, 4, 10, 16, 2, 11, 14, 17, 12, 3, 8, 6, 19, 18, 20, 15, 7, 1}",4.106943,"{1, 7, 15, 20, 18, 19, 6, 8, 3, 12, 17, 11, 2, 16, 10, 14, 4, 5, 9, 13, 1}",4.208396,0.024703,0.046578
