optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 25, 16, 6, 23, 28, 4, 7, 8, 12, 27, 30, 19, 29, 11, 20, 2, 22, 10, 15, 13, 17, 3, 21, 9, 26, 24, 5, 18, 14, 1}",4.254038,"{1, 14, 18, 5, 24, 26, 9, 21, 3, 17, 13, 15, 10, 22, 2, 20, 11, 29, 19, 30, 27, 12, 8, 7, 4, 28, 16, 6, 23, 25, 1}",4.283768,0.006989,0.043423
"{1, 9, 5, 27, 19, 7, 16, 15, 2, 23, 6, 4, 20, 17, 11, 26, 14, 18, 28, 22, 25, 3, 10, 21, 29, 24, 30, 12, 8, 13, 1}",4.188582,"{1, 9, 27, 19, 7, 16, 15, 2, 23, 6, 4, 20, 17, 11, 26, 14, 18, 28, 22, 25, 3, 10, 21, 29, 24, 30, 12, 8, 13, 5, 1}",4.214266,0.006132,0.043516
"{1, 28, 12, 14, 30, 24, 25, 20, 4, 19, 29, 7, 11, 17, 3, 26, 8, 10, 6, 9, 23, 16, 27, 18, 22, 2, 5, 15, 13, 21, 1}",4.522260,"{1, 28, 12, 14, 30, 24, 25, 20, 4, 19, 29, 7, 11, 17, 3, 26, 8, 10, 9, 6, 27, 18, 22, 2, 5, 16, 23, 15, 13, 21, 1}",4.594926,0.016069,0.043822
"{1, 9, 10, 30, 13, 24, 8, 17, 4, 22, 27, 23, 2, 19, 5, 7, 28, 12, 18, 16, 29, 11, 14, 20, 21, 25, 26, 3, 6, 15, 1}",4.357372,"{1, 15, 6, 3, 26, 21, 20, 25, 23, 2, 11, 14, 29, 16, 18, 12, 28, 7, 5, 19, 27, 22, 4, 17, 8, 24, 13, 9, 10, 30, 1}",4.470480,0.025958,0.043801
"{1, 21, 16, 14, 24, 7, 30, 27, 9, 5, 4, 8, 29, 26, 20, 12, 19, 3, 10, 25, 23, 22, 2, 11, 15, 17, 18, 13, 28, 6, 1}",4.700888,"{1, 21, 17, 18, 15, 11, 2, 25, 23, 22, 16, 14, 24, 7, 30, 27, 9, 5, 4, 8, 29, 26, 3, 10, 19, 12, 20, 13, 28, 6, 1}",4.750139,0.010477,0.044977
"{1, 9, 20, 24, 15, 19, 12, 8, 18, 14, 30, 11, 4, 3, 2, 22, 13, 5, 7, 26, 6, 25, 21, 17, 10, 27, 28, 16, 23, 29, 1}",4.488016,"{1, 29, 23, 16, 28, 27, 10, 17, 21, 5, 25, 6, 26, 7, 13, 22, 2, 3, 4, 11, 30, 14, 18, 8, 19, 12, 15, 24, 20, 9, 1}",4.536847,0.010880,0.043118
"{1, 9, 16, 3, 10, 22, 7, 29, 23, 28, 4, 20, 21, 8, 26, 15, 30, 5, 2, 18, 27, 14, 19, 12, 25, 13, 11, 17, 6, 24, 1}",4.156161,"{1, 9, 16, 3, 10, 22, 7, 29, 23, 28, 4, 20, 21, 8, 26, 15, 30, 5, 2, 18, 27, 14, 19, 12, 25, 13, 11, 6, 17, 24, 1}",4.156396,0.000057,0.042622
"{1, 10, 28, 3, 30, 11, 22, 25, 20, 4, 14, 21, 7, 29, 18, 6, 19, 8, 2, 23, 13, 26, 17, 5, 12, 15, 16, 9, 24, 27, 1}",4.697396,"{1, 10, 30, 11, 3, 28, 22, 25, 20, 4, 14, 21, 7, 29, 18, 6, 19, 8, 2, 23, 13, 26, 17, 5, 12, 15, 16, 9, 24, 27, 1}",4.762120,0.013779,0.042549
"{1, 13, 15, 29, 10, 3, 17, 22, 20, 24, 2, 7, 12, 19, 6, 8, 27, 14, 26, 11, 25, 5, 4, 23, 21, 16, 9, 18, 30, 28, 1}",4.605949,"{1, 13, 15, 29, 10, 17, 3, 22, 20, 24, 2, 7, 12, 19, 6, 8, 27, 14, 26, 11, 25, 5, 4, 23, 21, 16, 9, 18, 28, 30, 1}",4.630018,0.005226,0.043073
"{1, 17, 18, 25, 28, 19, 24, 14, 11, 6, 9, 8, 4, 15, 22, 5, 29, 30, 3, 12, 27, 7, 23, 16, 10, 26, 13, 20, 2, 21, 1}",4.374497,"{1, 17, 18, 25, 28, 19, 24, 14, 8, 4, 9, 6, 11, 22, 15, 5, 30, 29, 3, 12, 27, 7, 23, 16, 10, 26, 13, 20, 2, 21, 1}",4.470054,0.021844,0.042621
"{1, 29, 10, 28, 25, 17, 13, 6, 26, 8, 22, 30, 5, 2, 9, 14, 12, 7, 4, 23, 11, 24, 3, 15, 19, 20, 16, 21, 27, 18, 1}",4.595340,"{1, 18, 29, 10, 28, 25, 17, 13, 6, 26, 8, 22, 30, 5, 4, 2, 9, 14, 12, 7, 23, 11, 3, 24, 21, 27, 16, 20, 19, 15, 1}",4.981432,0.084018,0.043004
"{1, 28, 6, 20, 25, 21, 7, 26, 13, 8, 3, 10, 23, 4, 11, 9, 19, 22, 18, 24, 12, 15, 29, 14, 16, 5, 27, 2, 30, 17, 1}",4.661529,"{1, 17, 28, 6, 20, 25, 3, 21, 7, 26, 13, 8, 10, 23, 4, 11, 9, 19, 22, 18, 24, 12, 15, 29, 14, 16, 5, 27, 2, 30, 1}",4.686917,0.005446,0.042599
"{1, 16, 6, 20, 19, 21, 7, 18, 28, 17, 26, 23, 24, 27, 13, 4, 5, 15, 30, 25, 9, 14, 8, 11, 2, 29, 10, 12, 22, 3, 1}",5.285320,"{1, 16, 6, 20, 19, 21, 7, 18, 28, 17, 26, 23, 24, 27, 13, 4, 5, 15, 30, 25, 9, 14, 8, 11, 2, 29, 10, 12, 22, 3, 1}",5.285320,0.000000,0.042736
"{1, 19, 10, 25, 16, 17, 2, 5, 22, 11, 23, 6, 3, 29, 7, 13, 8, 18, 28, 21, 30, 14, 15, 26, 9, 12, 24, 27, 4, 20, 1}",5.101226,"{1, 19, 20, 4, 27, 24, 12, 9, 26, 15, 14, 30, 21, 28, 18, 8, 13, 7, 29, 3, 10, 25, 16, 17, 2, 5, 22, 11, 23, 6, 1}",5.307714,0.040478,0.042643
"{1, 21, 7, 5, 2, 19, 30, 6, 29, 22, 15, 14, 26, 18, 23, 17, 16, 8, 3, 25, 10, 12, 28, 9, 4, 11, 24, 27, 20, 13, 1}",4.803376,"{1, 13, 27, 20, 2, 19, 30, 6, 29, 22, 15, 14, 23, 17, 16, 18, 26, 24, 11, 4, 9, 28, 12, 8, 3, 25, 10, 7, 21, 5, 1}",5.002641,0.041484,0.042844
"{1, 10, 23, 25, 21, 17, 2, 28, 12, 18, 27, 20, 13, 26, 8, 5, 15, 30, 11, 14, 9, 7, 24, 16, 3, 22, 4, 19, 6, 29, 1}",4.524643,"{1, 29, 10, 23, 25, 21, 17, 2, 28, 12, 18, 27, 20, 26, 13, 8, 5, 15, 30, 11, 9, 14, 7, 24, 16, 3, 22, 4, 19, 6, 1}",4.536047,0.002520,0.042535
"{1, 10, 8, 22, 4, 29, 13, 20, 2, 9, 17, 26, 27, 21, 30, 19, 5, 3, 16, 23, 11, 24, 7, 15, 12, 25, 6, 18, 14, 28, 1}",4.811905,"{1, 10, 8, 4, 29, 13, 20, 2, 9, 17, 26, 27, 5, 3, 16, 23, 11, 24, 7, 15, 12, 25, 14, 18, 6, 19, 30, 21, 22, 28, 1}",4.896544,0.017590,0.044668
"{1, 17, 29, 20, 13, 23, 7, 15, 30, 2, 3, 21, 11, 16, 4, 19, 10, 12, 14, 24, 9, 28, 6, 18, 8, 27, 5, 22, 25, 26, 1}",4.515632,"{1, 26, 25, 22, 5, 27, 8, 18, 6, 28, 9, 24, 14, 12, 10, 19, 4, 16, 11, 21, 13, 2, 3, 30, 15, 7, 23, 29, 17, 20, 1}",4.559860,0.009795,0.042600
"{1, 18, 3, 24, 20, 16, 28, 30, 27, 9, 21, 14, 17, 11, 13, 7, 15, 25, 6, 5, 22, 12, 26, 29, 8, 23, 2, 4, 10, 19, 1}",3.974469,"{1, 2, 4, 23, 8, 29, 26, 12, 22, 5, 6, 25, 15, 7, 13, 11, 17, 14, 21, 9, 27, 30, 28, 16, 20, 24, 3, 18, 10, 19, 1}",4.000937,0.006660,0.042703
"{1, 26, 18, 4, 28, 29, 19, 27, 25, 14, 15, 21, 13, 10, 20, 22, 30, 5, 11, 16, 3, 24, 23, 6, 12, 9, 17, 2, 8, 7, 1}",3.629100,"{1, 7, 8, 2, 9, 17, 12, 6, 23, 24, 3, 16, 11, 5, 30, 22, 20, 10, 13, 21, 15, 14, 25, 27, 19, 29, 28, 4, 18, 26, 1}",3.655958,0.007401,0.042789
"{1, 10, 2, 17, 29, 12, 4, 20, 3, 24, 7, 26, 9, 16, 28, 23, 25, 6, 15, 18, 27, 19, 8, 13, 21, 14, 30, 22, 5, 11, 1}",4.357753,"{1, 11, 2, 17, 29, 12, 4, 10, 20, 3, 7, 24, 26, 9, 16, 28, 23, 25, 6, 15, 18, 27, 19, 8, 13, 21, 14, 30, 22, 5, 1}",4.428915,0.016330,0.042779
"{1, 3, 6, 30, 10, 15, 28, 14, 8, 19, 26, 2, 18, 24, 27, 21, 5, 22, 9, 12, 11, 17, 20, 7, 25, 29, 16, 23, 13, 4, 1}",4.093096,"{1, 4, 13, 23, 16, 29, 25, 7, 20, 11, 17, 18, 24, 2, 26, 21, 27, 12, 5, 9, 22, 19, 8, 14, 28, 15, 10, 30, 6, 3, 1}",4.177403,0.020597,0.043025
"{1, 24, 12, 19, 7, 28, 20, 11, 14, 26, 27, 30, 29, 9, 17, 5, 25, 8, 13, 6, 3, 15, 4, 16, 21, 2, 10, 18, 23, 22, 1}",4.642370,"{1, 10, 2, 21, 16, 4, 15, 3, 6, 13, 8, 25, 5, 17, 9, 29, 30, 27, 26, 14, 11, 20, 28, 19, 7, 12, 24, 22, 23, 18, 1}",4.716773,0.016027,0.042564
"{1, 5, 4, 24, 14, 29, 9, 8, 26, 12, 2, 21, 10, 25, 23, 28, 16, 17, 19, 3, 18, 20, 7, 30, 11, 13, 6, 27, 22, 15, 1}",4.338337,"{1, 5, 24, 4, 15, 22, 27, 6, 13, 11, 3, 18, 20, 30, 7, 19, 17, 16, 28, 23, 25, 10, 21, 2, 12, 8, 9, 29, 26, 14, 1}",4.505247,0.038473,0.043024
"{1, 21, 11, 30, 26, 7, 9, 6, 29, 16, 25, 12, 17, 3, 4, 27, 5, 13, 23, 22, 20, 24, 10, 19, 14, 2, 8, 15, 28, 18, 1}",5.094570,"{1, 21, 11, 30, 26, 7, 9, 6, 29, 16, 25, 12, 17, 3, 4, 27, 5, 13, 23, 22, 20, 24, 10, 19, 14, 2, 8, 15, 28, 18, 1}",5.094570,0.000000,0.042973
"{1, 12, 26, 19, 16, 3, 5, 20, 29, 4, 21, 23, 8, 15, 6, 2, 10, 22, 11, 17, 7, 9, 14, 18, 13, 25, 27, 28, 30, 24, 1}",4.175161,"{1, 12, 26, 19, 16, 3, 5, 20, 29, 4, 21, 23, 8, 15, 6, 2, 10, 22, 17, 7, 9, 14, 18, 13, 25, 27, 28, 11, 24, 30, 1}",4.231874,0.013583,0.042676
"{1, 11, 29, 10, 13, 23, 18, 30, 7, 12, 15, 26, 9, 5, 6, 19, 28, 2, 17, 14, 8, 25, 27, 3, 16, 21, 24, 22, 20, 4, 1}",4.514774,"{1, 11, 12, 7, 30, 18, 23, 29, 10, 13, 19, 28, 2, 6, 5, 17, 9, 26, 15, 27, 14, 8, 25, 3, 16, 21, 24, 22, 20, 4, 1}",4.631378,0.025827,0.042841
"{1, 10, 25, 27, 3, 12, 18, 23, 11, 21, 14, 8, 29, 22, 9, 13, 20, 4, 16, 28, 17, 15, 19, 24, 6, 7, 2, 30, 26, 5, 1}",4.837200,"{1, 10, 25, 27, 3, 12, 18, 23, 11, 21, 14, 8, 29, 22, 9, 13, 20, 4, 16, 28, 17, 15, 19, 24, 6, 7, 30, 2, 26, 5, 1}",4.857543,0.004206,0.044518
"{1, 3, 9, 14, 30, 29, 18, 16, 12, 26, 28, 8, 10, 27, 19, 7, 5, 15, 24, 21, 13, 20, 11, 6, 17, 2, 25, 4, 22, 23, 1}",4.368398,"{1, 23, 22, 4, 25, 2, 17, 6, 11, 20, 13, 21, 24, 15, 5, 7, 19, 27, 10, 8, 28, 26, 12, 16, 18, 29, 30, 14, 9, 3, 1}",4.368398,0.000000,0.042873
"{1, 7, 19, 17, 14, 9, 25, 22, 26, 24, 29, 2, 8, 21, 11, 27, 28, 6, 20, 30, 12, 3, 15, 23, 4, 5, 10, 16, 18, 13, 1}",4.543087,"{1, 7, 19, 17, 14, 9, 25, 22, 21, 2, 8, 11, 27, 28, 6, 20, 30, 12, 15, 3, 23, 4, 5, 10, 16, 18, 13, 26, 24, 29, 1}",4.684824,0.031198,0.042783
"{1, 3, 16, 7, 12, 10, 2, 8, 27, 25, 9, 5, 6, 11, 29, 28, 4, 21, 14, 15, 17, 26, 19, 23, 30, 22, 13, 18, 20, 24, 1}",4.555990,"{1, 3, 16, 7, 12, 10, 2, 8, 27, 25, 9, 5, 6, 11, 29, 28, 4, 21, 14, 15, 17, 26, 19, 23, 30, 22, 13, 18, 20, 24, 1}",4.555990,0.000000,0.042595
"{1, 7, 21, 14, 10, 11, 28, 29, 5, 23, 27, 4, 13, 20, 22, 9, 15, 25, 12, 24, 16, 8, 6, 19, 26, 3, 17, 30, 18, 2, 1}",5.184748,"{1, 7, 14, 21, 18, 2, 9, 15, 12, 25, 22, 20, 13, 4, 27, 23, 5, 10, 29, 28, 11, 26, 19, 6, 8, 24, 16, 3, 17, 30, 1}",5.358323,0.033478,0.042523
"{1, 26, 12, 11, 14, 9, 3, 19, 17, 2, 16, 28, 20, 30, 10, 4, 7, 24, 6, 5, 8, 13, 25, 18, 21, 27, 15, 29, 23, 22, 1}",4.588271,"{1, 22, 23, 29, 15, 27, 21, 18, 25, 13, 8, 5, 6, 24, 7, 4, 10, 30, 20, 28, 16, 2, 17, 19, 3, 9, 14, 11, 12, 26, 1}",4.588271,0.000000,0.042558
"{1, 16, 17, 10, 24, 19, 23, 15, 4, 8, 7, 20, 29, 18, 22, 6, 13, 27, 11, 12, 5, 9, 2, 25, 26, 3, 14, 28, 30, 21, 1}",4.148633,"{1, 16, 17, 10, 24, 19, 23, 15, 4, 8, 7, 20, 29, 18, 22, 6, 13, 27, 11, 12, 5, 9, 2, 25, 26, 3, 14, 28, 30, 21, 1}",4.148633,0.000000,0.042710
"{1, 4, 12, 27, 5, 2, 3, 26, 6, 30, 10, 24, 9, 21, 13, 7, 14, 11, 19, 16, 18, 20, 17, 29, 15, 8, 22, 28, 25, 23, 1}",4.472181,"{1, 23, 25, 28, 22, 8, 15, 29, 17, 20, 18, 19, 16, 11, 14, 7, 13, 21, 9, 24, 10, 30, 6, 26, 3, 2, 5, 27, 12, 4, 1}",4.481086,0.001991,0.043455
"{1, 23, 9, 10, 16, 3, 22, 21, 13, 25, 24, 19, 26, 30, 18, 29, 15, 6, 20, 2, 11, 5, 4, 12, 17, 8, 7, 14, 28, 27, 1}",4.861142,"{1, 7, 8, 17, 12, 4, 5, 11, 2, 20, 6, 15, 29, 18, 30, 26, 19, 24, 25, 13, 21, 22, 3, 16, 10, 9, 23, 14, 28, 27, 1}",4.933079,0.014798,0.043725
"{1, 8, 10, 7, 24, 5, 2, 23, 22, 20, 9, 21, 3, 16, 25, 28, 17, 19, 29, 27, 18, 12, 14, 6, 4, 13, 11, 30, 15, 26, 1}",4.697039,"{1, 26, 15, 28, 11, 30, 13, 4, 6, 14, 12, 18, 27, 29, 19, 17, 16, 3, 21, 9, 20, 22, 23, 2, 5, 24, 7, 10, 8, 25, 1}",4.804977,0.022980,0.043798
"{1, 28, 6, 3, 7, 22, 19, 29, 23, 2, 13, 12, 9, 26, 25, 8, 15, 11, 21, 30, 16, 17, 24, 5, 27, 20, 10, 4, 14, 18, 1}",4.851615,"{1, 18, 14, 4, 10, 20, 27, 5, 24, 17, 16, 30, 21, 11, 15, 8, 25, 26, 9, 12, 13, 2, 23, 29, 19, 22, 7, 3, 6, 28, 1}",4.851615,0.000000,0.043566
"{1, 9, 17, 19, 16, 8, 13, 30, 14, 21, 23, 27, 5, 18, 7, 12, 29, 26, 20, 15, 3, 10, 28, 25, 11, 6, 2, 22, 24, 4, 1}",4.230694,"{1, 4, 24, 22, 2, 6, 11, 9, 17, 19, 16, 21, 8, 13, 30, 14, 23, 27, 5, 18, 7, 12, 29, 26, 20, 15, 3, 10, 28, 25, 1}",4.398468,0.039657,0.042675
"{1, 28, 8, 6, 15, 20, 16, 24, 12, 11, 21, 19, 7, 5, 14, 9, 4, 25, 10, 22, 2, 23, 13, 3, 26, 29, 30, 17, 18, 27, 1}",4.962131,"{1, 8, 28, 6, 15, 20, 16, 24, 12, 11, 21, 19, 7, 5, 14, 9, 4, 25, 10, 22, 2, 23, 13, 3, 26, 29, 30, 17, 18, 27, 1}",4.966355,0.000851,0.044641
"{1, 13, 28, 19, 9, 20, 30, 25, 27, 21, 14, 10, 7, 11, 24, 8, 15, 18, 4, 6, 29, 3, 2, 22, 17, 16, 23, 5, 12, 26, 1}",4.724399,"{1, 13, 28, 19, 9, 20, 30, 25, 27, 21, 14, 10, 7, 11, 24, 8, 15, 18, 4, 6, 29, 3, 2, 22, 23, 5, 12, 26, 16, 17, 1}",4.795554,0.015061,0.042681
"{1, 18, 5, 8, 16, 13, 17, 2, 10, 30, 22, 7, 28, 11, 6, 27, 9, 19, 12, 21, 20, 29, 14, 4, 26, 23, 24, 3, 15, 25, 1}",4.412856,"{1, 18, 5, 8, 16, 13, 17, 2, 10, 30, 22, 7, 28, 11, 6, 27, 9, 19, 12, 21, 20, 29, 14, 4, 26, 23, 24, 3, 15, 25, 1}",4.412856,0.000000,0.042634
"{1, 5, 11, 10, 23, 21, 8, 12, 2, 13, 14, 26, 24, 27, 20, 28, 18, 30, 9, 17, 4, 22, 7, 25, 29, 16, 3, 19, 6, 15, 1}",4.814647,"{1, 15, 6, 19, 3, 16, 29, 25, 7, 22, 4, 17, 9, 30, 18, 28, 20, 27, 24, 26, 14, 13, 2, 12, 8, 21, 23, 10, 11, 5, 1}",4.814648,0.000000,0.042767
"{1, 17, 12, 6, 25, 7, 24, 9, 27, 2, 18, 14, 5, 29, 20, 16, 3, 10, 22, 13, 30, 21, 28, 11, 15, 19, 4, 8, 26, 23, 1}",4.741436,"{1, 17, 12, 6, 25, 7, 24, 26, 23, 8, 4, 19, 15, 11, 28, 21, 30, 13, 22, 10, 3, 16, 20, 29, 5, 14, 18, 2, 27, 9, 1}",4.900487,0.033545,0.042688
"{1, 18, 29, 20, 6, 8, 10, 22, 26, 16, 2, 28, 3, 12, 9, 27, 25, 24, 7, 4, 5, 30, 23, 19, 13, 14, 17, 15, 21, 11, 1}",4.782326,"{1, 18, 29, 20, 6, 8, 10, 22, 23, 30, 26, 16, 2, 28, 3, 12, 9, 5, 4, 7, 27, 24, 25, 17, 15, 21, 11, 13, 14, 19, 1}",4.876579,0.019709,0.042599
"{1, 17, 15, 24, 7, 16, 2, 11, 29, 22, 10, 23, 27, 6, 26, 18, 9, 30, 5, 4, 8, 12, 20, 14, 13, 28, 25, 21, 19, 3, 1}",4.689772,"{1, 15, 17, 3, 19, 21, 25, 28, 13, 14, 20, 12, 8, 4, 5, 30, 9, 18, 26, 6, 27, 23, 10, 22, 29, 11, 2, 16, 7, 24, 1}",4.701700,0.002544,0.042585
"{1, 27, 26, 18, 11, 17, 14, 4, 9, 30, 3, 12, 10, 6, 7, 8, 15, 20, 28, 23, 19, 25, 29, 21, 22, 2, 16, 5, 13, 24, 1}",4.586663,"{1, 24, 13, 5, 16, 2, 22, 21, 29, 25, 19, 23, 28, 20, 15, 8, 7, 6, 10, 12, 4, 3, 9, 30, 27, 26, 18, 11, 17, 14, 1}",4.777005,0.041499,0.042645
"{1, 18, 20, 29, 19, 26, 7, 5, 16, 13, 15, 28, 9, 2, 6, 27, 11, 25, 12, 24, 14, 30, 8, 22, 17, 4, 10, 23, 21, 3, 1}",4.353403,"{1, 18, 20, 29, 19, 26, 7, 13, 5, 16, 15, 28, 9, 2, 6, 27, 11, 25, 12, 24, 14, 30, 8, 22, 17, 4, 10, 23, 21, 3, 1}",4.359937,0.001501,0.042896
"{1, 28, 16, 8, 11, 23, 7, 9, 26, 22, 21, 27, 14, 18, 6, 4, 24, 17, 3, 15, 13, 20, 2, 30, 5, 12, 29, 25, 19, 10, 1}",4.355081,"{1, 28, 16, 8, 11, 23, 7, 9, 26, 22, 21, 27, 14, 18, 6, 4, 24, 17, 3, 15, 13, 20, 2, 30, 5, 12, 29, 25, 19, 10, 1}",4.355081,0.000000,0.042642
"{1, 21, 2, 4, 27, 16, 15, 23, 12, 5, 26, 17, 28, 18, 8, 11, 7, 13, 19, 20, 10, 3, 29, 6, 30, 22, 9, 24, 25, 14, 1}",4.819146,"{1, 14, 25, 24, 9, 22, 30, 6, 29, 3, 10, 20, 19, 7, 13, 11, 8, 18, 28, 17, 26, 5, 16, 27, 4, 2, 21, 23, 12, 15, 1}",5.082939,0.054739,0.042635
"{1, 30, 29, 23, 7, 6, 25, 4, 3, 13, 2, 5, 20, 24, 22, 15, 10, 19, 8, 17, 21, 18, 14, 27, 12, 16, 26, 11, 28, 9, 1}",4.605169,"{1, 30, 29, 23, 7, 6, 25, 4, 3, 13, 2, 5, 20, 24, 22, 19, 15, 10, 21, 18, 17, 8, 14, 27, 12, 16, 26, 11, 28, 9, 1}",4.623900,0.004067,0.045021
"{1, 8, 17, 11, 22, 7, 20, 2, 19, 15, 10, 24, 3, 27, 21, 25, 13, 26, 29, 9, 28, 18, 14, 12, 16, 4, 23, 5, 6, 30, 1}",4.229261,"{1, 30, 6, 5, 4, 16, 12, 14, 18, 28, 9, 29, 26, 13, 25, 21, 27, 3, 24, 10, 15, 2, 19, 20, 7, 23, 22, 11, 17, 8, 1}",4.254119,0.005878,0.043226
"{1, 2, 18, 23, 11, 17, 12, 27, 14, 26, 30, 3, 22, 21, 9, 25, 29, 16, 4, 20, 28, 13, 24, 5, 8, 6, 15, 19, 10, 7, 1}",4.872791,"{1, 2, 18, 23, 11, 17, 12, 27, 14, 26, 30, 3, 22, 9, 25, 29, 21, 16, 4, 20, 28, 13, 24, 5, 8, 6, 15, 19, 10, 7, 1}",4.892856,0.004118,0.042661
"{1, 21, 7, 26, 5, 30, 15, 3, 8, 2, 17, 4, 12, 20, 22, 27, 14, 18, 24, 25, 6, 13, 16, 29, 23, 28, 11, 10, 19, 9, 1}",4.709893,"{1, 9, 11, 28, 23, 29, 16, 13, 6, 25, 18, 14, 27, 22, 20, 12, 4, 24, 17, 2, 10, 8, 19, 3, 15, 30, 7, 21, 26, 5, 1}",4.920984,0.044819,0.042625
"{1, 5, 7, 8, 14, 27, 11, 25, 2, 21, 12, 20, 18, 22, 29, 15, 19, 9, 26, 10, 24, 3, 6, 4, 13, 23, 16, 28, 30, 17, 1}",4.230772,"{1, 5, 7, 8, 14, 27, 11, 25, 2, 21, 12, 20, 18, 22, 29, 15, 19, 9, 26, 10, 24, 3, 6, 4, 13, 23, 16, 28, 30, 17, 1}",4.230772,0.000000,0.042668
"{1, 16, 8, 24, 30, 13, 18, 17, 20, 29, 12, 26, 3, 6, 5, 23, 2, 4, 27, 22, 11, 15, 19, 10, 28, 9, 21, 25, 14, 7, 1}",4.660978,"{1, 16, 8, 24, 30, 18, 13, 17, 29, 20, 12, 26, 3, 6, 5, 23, 2, 4, 27, 22, 11, 15, 10, 19, 28, 9, 21, 25, 14, 7, 1}",4.680108,0.004104,0.042646
"{1, 8, 19, 10, 17, 15, 9, 3, 21, 16, 14, 25, 18, 22, 20, 11, 7, 4, 29, 26, 27, 30, 24, 6, 28, 23, 5, 2, 12, 13, 1}",4.634104,"{1, 13, 28, 6, 24, 23, 5, 2, 12, 8, 19, 10, 17, 15, 3, 21, 9, 16, 14, 25, 18, 22, 20, 11, 7, 4, 29, 26, 27, 30, 1}",5.024520,0.084248,0.042942
"{1, 5, 19, 27, 11, 4, 6, 16, 10, 29, 12, 22, 30, 17, 23, 18, 7, 21, 26, 14, 2, 3, 13, 15, 8, 25, 28, 9, 24, 20, 1}",4.339913,"{1, 5, 19, 27, 11, 4, 6, 16, 10, 29, 12, 22, 30, 17, 23, 18, 7, 21, 26, 14, 2, 3, 13, 15, 8, 25, 28, 9, 24, 20, 1}",4.339913,0.000000,0.042617
"{1, 20, 8, 6, 23, 28, 7, 24, 9, 4, 12, 30, 2, 26, 10, 15, 29, 3, 21, 11, 5, 25, 22, 17, 19, 14, 13, 27, 16, 18, 1}",4.382113,"{1, 18, 16, 27, 13, 14, 19, 17, 22, 25, 5, 11, 21, 3, 29, 15, 10, 26, 2, 30, 12, 4, 9, 24, 28, 6, 23, 7, 8, 20, 1}",4.380385,-0.000394,0.042578
"{1, 4, 30, 3, 6, 11, 28, 26, 21, 12, 25, 17, 15, 8, 16, 19, 13, 9, 10, 22, 7, 27, 24, 29, 18, 2, 14, 5, 23, 20, 1}",4.655357,"{1, 20, 23, 5, 14, 2, 18, 29, 24, 27, 7, 22, 10, 9, 13, 19, 16, 8, 15, 17, 25, 12, 21, 26, 28, 11, 4, 30, 6, 3, 1}",4.718333,0.013528,0.042651
"{1, 15, 24, 5, 11, 13, 30, 3, 25, 16, 4, 19, 14, 29, 28, 10, 2, 22, 8, 26, 21, 7, 12, 27, 20, 6, 17, 23, 9, 18, 1}",5.014195,"{1, 18, 9, 23, 17, 6, 20, 27, 12, 7, 21, 26, 8, 22, 2, 10, 28, 29, 14, 19, 4, 16, 25, 3, 30, 11, 13, 5, 24, 15, 1}",5.010646,-0.000708,0.042794
"{1, 3, 17, 24, 18, 28, 21, 12, 23, 11, 14, 19, 5, 26, 7, 27, 4, 30, 15, 29, 9, 10, 22, 6, 16, 8, 25, 13, 2, 20, 1}",4.745820,"{1, 20, 8, 2, 13, 25, 22, 10, 9, 29, 15, 30, 14, 4, 27, 7, 26, 5, 19, 11, 23, 12, 21, 28, 18, 24, 3, 17, 6, 16, 1}",4.818164,0.015244,0.042653
"{1, 17, 23, 28, 4, 26, 18, 19, 11, 5, 10, 8, 7, 20, 14, 9, 2, 29, 25, 12, 15, 6, 22, 3, 27, 16, 13, 30, 21, 24, 1}",4.719240,"{1, 17, 23, 28, 4, 26, 18, 19, 11, 5, 10, 8, 7, 20, 14, 9, 29, 2, 25, 12, 15, 6, 3, 27, 22, 13, 30, 24, 21, 16, 1}",4.946885,0.048238,0.045378
"{1, 27, 16, 29, 28, 14, 9, 23, 12, 4, 17, 26, 5, 8, 15, 19, 30, 2, 24, 18, 3, 6, 7, 22, 20, 11, 10, 21, 25, 13, 1}",4.844606,"{1, 27, 16, 29, 28, 14, 9, 23, 12, 4, 17, 26, 5, 8, 15, 19, 30, 18, 2, 24, 13, 25, 21, 10, 11, 20, 22, 7, 6, 3, 1}",5.163877,0.065902,0.042674
"{1, 6, 8, 11, 3, 26, 17, 19, 10, 28, 18, 21, 12, 20, 24, 7, 22, 9, 5, 29, 16, 4, 2, 13, 14, 27, 25, 30, 23, 15, 1}",4.545180,"{1, 15, 30, 23, 2, 4, 16, 29, 5, 9, 22, 7, 24, 20, 12, 21, 18, 28, 10, 19, 17, 26, 3, 14, 27, 13, 25, 11, 8, 6, 1}",4.613898,0.015119,0.042639
"{1, 22, 15, 6, 28, 4, 19, 12, 30, 27, 13, 25, 24, 26, 9, 20, 11, 10, 18, 5, 23, 29, 2, 3, 14, 21, 8, 7, 16, 17, 1}",4.302106,"{1, 17, 16, 7, 8, 21, 14, 3, 2, 29, 23, 5, 18, 10, 11, 20, 9, 26, 24, 25, 13, 27, 30, 12, 19, 4, 28, 6, 15, 22, 1}",4.302106,0.000000,0.043143
