optimal_tour,optimal_tour_length,gcn_tour,gcn_tour_length,score,time
"{1, 2, 15, 12, 26, 23, 7, 30, 14, 17, 21, 22, 18, 3, 10, 8, 19, 6, 11, 4, 25, 29, 28, 13, 27, 5, 20, 9, 24, 16, 1}",4.481723,"{1, 2, 15, 26, 12, 23, 7, 30, 14, 17, 21, 22, 18, 3, 10, 8, 19, 6, 11, 25, 29, 4, 28, 13, 27, 5, 20, 9, 24, 16, 1}",4.602320,0.026909,0.093371
"{1, 24, 12, 26, 10, 29, 2, 30, 20, 8, 17, 16, 13, 4, 19, 6, 23, 25, 14, 18, 15, 27, 28, 11, 3, 5, 7, 22, 21, 9, 1}",4.844490,"{1, 24, 12, 26, 10, 29, 2, 30, 20, 8, 17, 16, 13, 4, 19, 6, 23, 25, 14, 3, 5, 18, 15, 27, 28, 11, 7, 22, 21, 9, 1}",4.938799,0.019467,0.093585
"{1, 6, 29, 12, 18, 13, 16, 20, 15, 2, 22, 25, 24, 17, 28, 4, 7, 23, 10, 9, 14, 30, 3, 5, 27, 11, 26, 19, 8, 21, 1}",4.188507,"{1, 21, 8, 19, 26, 11, 27, 5, 3, 30, 14, 9, 10, 23, 7, 4, 28, 17, 24, 25, 22, 2, 20, 15, 16, 13, 29, 6, 12, 18, 1}",4.401525,0.050858,0.095501
"{1, 21, 7, 17, 5, 4, 11, 6, 3, 24, 20, 12, 18, 10, 13, 19, 25, 23, 29, 9, 2, 26, 28, 15, 30, 27, 14, 22, 8, 16, 1}",4.464780,"{1, 16, 22, 8, 14, 27, 30, 15, 28, 26, 2, 9, 29, 23, 25, 18, 12, 20, 24, 10, 13, 19, 6, 3, 11, 4, 5, 17, 7, 21, 1}",4.519082,0.012162,0.093467
"{1, 15, 4, 16, 19, 5, 18, 17, 7, 10, 14, 21, 3, 28, 23, 29, 2, 12, 13, 11, 24, 30, 22, 20, 9, 8, 25, 26, 27, 6, 1}",4.537679,"{1, 15, 4, 16, 19, 5, 18, 7, 17, 10, 14, 28, 3, 21, 23, 29, 2, 12, 13, 11, 24, 30, 22, 20, 9, 8, 25, 26, 27, 6, 1}",4.532890,-0.001055,0.093555
"{1, 15, 4, 18, 23, 16, 19, 17, 14, 26, 8, 5, 27, 11, 21, 10, 2, 6, 30, 28, 9, 13, 24, 20, 22, 3, 29, 7, 12, 25, 1}",4.462447,"{1, 25, 12, 7, 29, 3, 22, 20, 24, 13, 9, 28, 30, 6, 2, 10, 21, 11, 27, 5, 8, 26, 14, 17, 19, 16, 18, 23, 15, 4, 1}",4.509616,0.010570,0.092544
"{1, 9, 24, 17, 10, 19, 11, 2, 6, 25, 8, 30, 29, 20, 14, 16, 5, 13, 18, 27, 28, 26, 15, 23, 21, 22, 4, 12, 3, 7, 1}",4.623341,"{1, 9, 24, 17, 10, 19, 11, 2, 6, 25, 8, 30, 18, 13, 5, 29, 20, 14, 16, 28, 27, 26, 15, 23, 21, 12, 3, 4, 7, 22, 1}",4.775077,0.032820,0.092916
"{1, 27, 6, 18, 19, 4, 20, 22, 17, 16, 30, 15, 8, 9, 28, 10, 24, 7, 25, 3, 14, 13, 23, 29, 5, 11, 21, 2, 26, 12, 1}",4.217031,"{1, 12, 26, 2, 21, 11, 29, 5, 23, 13, 14, 3, 25, 7, 10, 24, 28, 9, 8, 15, 30, 16, 17, 22, 20, 4, 19, 18, 6, 27, 1}",4.319797,0.024369,0.092078
"{1, 6, 7, 19, 10, 29, 9, 5, 25, 15, 27, 30, 11, 18, 2, 21, 24, 16, 12, 23, 14, 3, 26, 22, 20, 17, 8, 28, 13, 4, 1}",4.327898,"{1, 6, 7, 19, 10, 29, 9, 5, 15, 27, 30, 11, 18, 2, 21, 24, 16, 12, 14, 23, 3, 26, 22, 20, 17, 8, 28, 13, 4, 25, 1}",4.504780,0.040870,0.093016
"{1, 6, 28, 5, 8, 22, 23, 13, 19, 29, 10, 3, 11, 27, 18, 16, 21, 25, 30, 9, 24, 17, 14, 2, 15, 7, 4, 12, 20, 26, 1}",4.045612,"{1, 20, 26, 7, 15, 4, 12, 27, 18, 2, 14, 17, 24, 30, 9, 21, 16, 25, 11, 3, 10, 29, 19, 13, 23, 22, 8, 5, 28, 6, 1}",4.237395,0.047405,0.094917
"{1, 9, 14, 29, 6, 2, 20, 30, 4, 15, 12, 16, 21, 18, 10, 13, 27, 24, 26, 11, 7, 23, 25, 17, 8, 19, 28, 5, 22, 3, 1}",4.604203,"{1, 3, 22, 5, 28, 19, 8, 17, 25, 23, 7, 11, 26, 24, 27, 13, 18, 21, 16, 12, 15, 10, 4, 30, 20, 2, 6, 14, 29, 9, 1}",4.650159,0.009981,0.094942
"{1, 29, 21, 22, 25, 19, 23, 8, 2, 30, 14, 5, 24, 12, 11, 27, 18, 13, 10, 15, 20, 26, 6, 9, 17, 4, 28, 16, 3, 7, 1}",4.246265,"{1, 7, 3, 16, 28, 4, 17, 9, 6, 26, 20, 15, 10, 13, 18, 27, 11, 12, 24, 5, 30, 2, 14, 8, 23, 19, 25, 22, 21, 29, 1}",4.272840,0.006258,0.094814
"{1, 3, 30, 28, 13, 26, 17, 23, 16, 9, 8, 29, 10, 2, 27, 4, 18, 24, 12, 11, 22, 6, 21, 5, 15, 20, 19, 25, 14, 7, 1}",4.142952,"{1, 3, 30, 28, 13, 26, 17, 23, 16, 9, 8, 29, 10, 27, 4, 2, 18, 24, 12, 11, 22, 6, 21, 5, 15, 19, 20, 25, 14, 7, 1}",4.177688,0.008384,0.093025
"{1, 16, 27, 3, 30, 19, 20, 28, 21, 26, 22, 17, 11, 2, 5, 13, 7, 25, 8, 4, 15, 23, 9, 18, 24, 6, 29, 12, 14, 10, 1}",4.863195,"{1, 10, 14, 12, 24, 18, 9, 23, 15, 29, 6, 27, 16, 30, 19, 20, 28, 21, 22, 26, 17, 3, 11, 2, 5, 13, 7, 25, 8, 4, 1}",5.463945,0.123530,0.094576
"{1, 30, 8, 14, 23, 25, 22, 10, 7, 2, 27, 9, 6, 26, 21, 15, 19, 28, 18, 29, 17, 13, 12, 24, 20, 5, 4, 3, 11, 16, 1}",4.314763,"{1, 30, 14, 8, 16, 11, 3, 4, 5, 20, 24, 12, 13, 17, 29, 18, 28, 19, 15, 21, 26, 6, 9, 27, 2, 7, 10, 22, 25, 23, 1}",4.345112,0.007034,0.095643
"{1, 12, 28, 9, 14, 8, 25, 15, 21, 19, 10, 11, 4, 17, 5, 30, 13, 22, 29, 23, 3, 16, 7, 18, 20, 24, 27, 26, 2, 6, 1}",4.820837,"{1, 6, 2, 27, 26, 25, 8, 14, 9, 12, 28, 4, 21, 15, 19, 10, 11, 17, 5, 30, 13, 22, 29, 23, 3, 16, 7, 18, 20, 24, 1}",5.145714,0.067390,0.095889
"{1, 6, 22, 19, 27, 13, 17, 21, 8, 18, 28, 7, 29, 14, 2, 16, 30, 20, 12, 11, 10, 23, 24, 3, 25, 15, 5, 9, 26, 4, 1}",5.118731,"{1, 6, 22, 19, 2, 14, 16, 30, 20, 12, 11, 10, 23, 24, 3, 25, 15, 5, 9, 28, 7, 29, 21, 17, 27, 13, 8, 18, 26, 4, 1}",5.381704,0.051375,0.094858
"{1, 8, 16, 25, 6, 20, 13, 7, 5, 19, 24, 23, 22, 10, 21, 9, 18, 29, 17, 15, 26, 27, 30, 11, 28, 2, 3, 14, 4, 12, 1}",4.234940,"{1, 8, 16, 25, 6, 20, 13, 7, 5, 24, 19, 23, 22, 10, 21, 9, 29, 18, 17, 15, 26, 27, 30, 11, 28, 2, 3, 14, 4, 12, 1}",4.277391,0.010024,0.094529
"{1, 17, 6, 20, 14, 27, 4, 9, 5, 19, 8, 26, 2, 21, 24, 10, 13, 16, 3, 11, 12, 23, 28, 15, 30, 7, 29, 18, 25, 22, 1}",4.438542,"{1, 6, 14, 20, 17, 22, 25, 18, 29, 7, 30, 15, 28, 23, 12, 11, 3, 16, 13, 10, 24, 21, 2, 26, 8, 19, 5, 9, 4, 27, 1}",4.558987,0.027136,0.094257
"{1, 5, 19, 11, 23, 20, 6, 8, 22, 12, 14, 3, 9, 21, 17, 13, 18, 25, 15, 10, 26, 24, 30, 27, 7, 2, 28, 29, 16, 4, 1}",4.684584,"{1, 4, 16, 29, 28, 2, 7, 27, 10, 15, 25, 26, 24, 30, 13, 18, 3, 9, 14, 12, 21, 17, 22, 8, 6, 20, 23, 11, 19, 5, 1}",4.920825,0.050430,0.094632
"{1, 28, 10, 2, 26, 21, 9, 17, 6, 29, 3, 30, 5, 15, 11, 4, 18, 23, 27, 20, 12, 8, 24, 14, 25, 16, 7, 13, 19, 22, 1}",4.721076,"{1, 28, 22, 19, 13, 7, 16, 25, 24, 14, 8, 12, 20, 27, 23, 18, 4, 11, 15, 5, 30, 3, 29, 6, 9, 17, 21, 26, 2, 10, 1}",4.774785,0.011377,0.095478
"{1, 19, 13, 27, 12, 20, 26, 3, 11, 7, 25, 6, 17, 21, 23, 2, 16, 30, 15, 10, 28, 14, 4, 8, 22, 29, 5, 18, 24, 9, 1}",4.845736,"{1, 9, 24, 18, 5, 29, 22, 8, 4, 14, 28, 10, 15, 30, 16, 2, 23, 21, 17, 6, 25, 7, 11, 3, 26, 20, 12, 27, 13, 19, 1}",4.845735,0.000000,0.094135
"{1, 23, 18, 22, 26, 12, 30, 10, 19, 8, 27, 5, 9, 17, 15, 14, 24, 13, 2, 11, 21, 3, 16, 28, 6, 29, 4, 25, 7, 20, 1}",3.955292,"{1, 20, 7, 25, 4, 29, 6, 28, 16, 3, 21, 2, 11, 13, 24, 14, 15, 9, 17, 5, 27, 8, 19, 10, 30, 12, 26, 22, 18, 23, 1}",3.984046,0.007270,0.095815
"{1, 25, 7, 12, 14, 28, 9, 3, 20, 10, 26, 6, 16, 24, 18, 29, 4, 21, 22, 11, 13, 8, 5, 30, 23, 27, 2, 17, 15, 19, 1}",4.508436,"{1, 19, 15, 17, 2, 27, 23, 30, 5, 8, 13, 11, 22, 21, 4, 29, 18, 24, 16, 6, 26, 10, 20, 3, 9, 28, 14, 12, 7, 25, 1}",4.508435,0.000000,0.095303
"{1, 29, 17, 14, 26, 5, 7, 21, 8, 4, 9, 19, 11, 15, 24, 2, 22, 12, 25, 13, 3, 6, 28, 18, 16, 10, 20, 27, 30, 23, 1}",4.811482,"{1, 23, 30, 17, 29, 14, 26, 5, 21, 7, 8, 4, 9, 19, 11, 15, 24, 2, 22, 12, 25, 13, 3, 6, 28, 18, 16, 10, 20, 27, 1}",4.871055,0.012381,0.093877
"{1, 21, 14, 25, 18, 19, 27, 12, 10, 26, 9, 17, 3, 11, 29, 8, 28, 2, 7, 15, 23, 30, 4, 5, 13, 16, 6, 22, 20, 24, 1}",4.678918,"{1, 24, 20, 13, 16, 6, 22, 29, 8, 11, 3, 17, 26, 10, 9, 7, 2, 28, 15, 19, 27, 12, 18, 25, 21, 14, 30, 23, 4, 5, 1}",4.927935,0.053221,0.095297
"{1, 22, 7, 4, 24, 10, 18, 16, 13, 28, 23, 12, 8, 26, 6, 2, 20, 11, 5, 17, 29, 21, 3, 9, 19, 30, 25, 15, 27, 14, 1}",4.513413,"{1, 14, 29, 17, 5, 21, 3, 9, 19, 30, 26, 20, 11, 2, 6, 8, 12, 23, 28, 13, 16, 18, 10, 24, 25, 15, 27, 22, 7, 4, 1}",4.517935,0.001002,0.095000
"{1, 18, 14, 2, 20, 9, 30, 29, 4, 26, 10, 21, 16, 7, 25, 23, 13, 11, 15, 28, 24, 12, 17, 27, 22, 5, 6, 3, 8, 19, 1}",4.761903,"{1, 18, 19, 8, 3, 6, 5, 22, 27, 17, 12, 24, 28, 15, 11, 13, 23, 25, 7, 16, 21, 10, 26, 4, 29, 30, 9, 20, 2, 14, 1}",4.784121,0.004666,0.094614
"{1, 5, 21, 17, 25, 9, 24, 3, 29, 30, 22, 8, 14, 28, 26, 18, 16, 10, 19, 27, 6, 2, 13, 23, 7, 12, 11, 4, 15, 20, 1}",4.529407,"{1, 5, 21, 17, 20, 15, 4, 25, 11, 12, 7, 23, 24, 3, 9, 29, 22, 30, 2, 6, 13, 27, 19, 10, 16, 18, 8, 26, 28, 14, 1}",4.699010,0.037445,0.094657
"{1, 28, 10, 2, 20, 17, 11, 3, 21, 25, 22, 15, 12, 6, 19, 30, 16, 13, 18, 5, 8, 24, 14, 7, 4, 29, 23, 27, 26, 9, 1}",4.588594,"{1, 28, 9, 26, 27, 23, 29, 4, 7, 14, 24, 8, 5, 18, 13, 16, 30, 19, 6, 12, 15, 22, 25, 20, 2, 10, 17, 11, 21, 3, 1}",4.983984,0.086168,0.093953
"{1, 7, 16, 6, 14, 4, 10, 24, 15, 25, 22, 19, 13, 28, 20, 9, 8, 29, 18, 5, 21, 27, 12, 11, 2, 17, 26, 30, 23, 3, 1}",4.741328,"{1, 3, 7, 16, 6, 4, 10, 24, 15, 14, 25, 22, 19, 13, 28, 20, 9, 8, 29, 18, 5, 21, 27, 12, 11, 2, 17, 26, 30, 23, 1}",4.846871,0.022260,0.093347
"{1, 13, 25, 28, 14, 21, 19, 10, 17, 24, 2, 22, 4, 18, 3, 6, 27, 20, 11, 29, 7, 23, 9, 5, 12, 8, 15, 26, 16, 30, 1}",4.211040,"{1, 25, 13, 30, 16, 26, 15, 8, 12, 5, 9, 23, 7, 29, 11, 20, 27, 6, 3, 18, 4, 22, 2, 24, 10, 17, 19, 21, 14, 28, 1}",4.280862,0.016581,0.095198
"{1, 30, 28, 22, 18, 20, 16, 25, 5, 15, 23, 10, 14, 2, 3, 26, 9, 4, 8, 17, 12, 21, 6, 19, 13, 27, 29, 24, 11, 7, 1}",4.798975,"{1, 30, 28, 22, 18, 20, 16, 25, 5, 15, 23, 10, 14, 2, 3, 9, 26, 4, 8, 17, 19, 13, 27, 6, 21, 12, 29, 24, 11, 7, 1}",4.847357,0.010082,0.093621
"{1, 16, 30, 26, 29, 10, 4, 15, 8, 7, 2, 22, 5, 17, 25, 27, 18, 12, 19, 28, 21, 24, 11, 23, 6, 13, 9, 20, 3, 14, 1}",4.221528,"{1, 14, 3, 20, 9, 13, 6, 23, 11, 24, 28, 21, 19, 12, 18, 27, 25, 17, 5, 22, 2, 7, 4, 8, 15, 10, 29, 26, 30, 16, 1}",4.249727,0.006680,0.094491
"{1, 3, 15, 20, 28, 9, 18, 13, 24, 4, 19, 5, 11, 25, 17, 30, 23, 7, 22, 27, 29, 6, 12, 14, 8, 2, 26, 16, 21, 10, 1}",4.681678,"{1, 10, 16, 21, 26, 15, 3, 20, 28, 9, 18, 13, 24, 4, 19, 5, 11, 25, 17, 2, 8, 14, 12, 6, 29, 27, 22, 7, 23, 30, 1}",5.397041,0.152800,0.094848
"{1, 14, 15, 4, 24, 27, 7, 8, 23, 29, 28, 26, 11, 13, 22, 30, 20, 17, 21, 12, 18, 9, 19, 2, 3, 10, 25, 16, 5, 6, 1}",4.536530,"{1, 6, 5, 16, 25, 10, 3, 2, 19, 9, 18, 12, 21, 17, 20, 30, 22, 13, 14, 15, 4, 24, 27, 7, 8, 23, 29, 28, 26, 11, 1}",4.941882,0.089353,0.096034
"{1, 5, 15, 20, 22, 30, 12, 24, 17, 11, 26, 28, 18, 3, 16, 6, 25, 4, 7, 19, 9, 29, 14, 2, 23, 27, 21, 13, 8, 10, 1}",4.502395,"{1, 5, 15, 20, 22, 30, 12, 24, 17, 11, 26, 18, 28, 16, 3, 6, 25, 4, 7, 19, 9, 29, 14, 21, 13, 27, 2, 23, 10, 8, 1}",4.631437,0.028661,0.094069
"{1, 6, 10, 16, 21, 26, 30, 2, 22, 7, 19, 25, 23, 27, 11, 29, 8, 5, 9, 24, 28, 14, 17, 3, 15, 13, 18, 12, 20, 4, 1}",4.800529,"{1, 6, 10, 16, 12, 26, 21, 30, 2, 22, 7, 19, 25, 23, 27, 11, 8, 5, 9, 24, 29, 28, 14, 17, 3, 15, 13, 18, 20, 4, 1}",4.934787,0.027967,0.093368
"{1, 4, 8, 13, 3, 28, 29, 18, 9, 20, 14, 10, 23, 22, 7, 15, 19, 26, 30, 16, 12, 11, 17, 5, 6, 21, 25, 2, 27, 24, 1}",3.986609,"{1, 24, 27, 2, 25, 6, 21, 5, 17, 11, 12, 16, 30, 26, 19, 15, 7, 22, 23, 10, 14, 20, 9, 18, 29, 28, 3, 13, 8, 4, 1}",4.013306,0.006697,0.096463
"{1, 18, 29, 30, 17, 9, 15, 25, 16, 4, 19, 7, 21, 20, 22, 24, 14, 26, 10, 27, 13, 3, 12, 2, 11, 23, 5, 8, 6, 28, 1}",4.937452,"{1, 18, 29, 30, 17, 9, 28, 6, 8, 5, 23, 11, 2, 12, 3, 13, 27, 10, 26, 14, 24, 22, 20, 21, 7, 19, 4, 16, 25, 15, 1}",5.028132,0.018366,0.095530
"{1, 3, 21, 12, 7, 30, 18, 24, 13, 9, 20, 29, 23, 4, 22, 14, 25, 5, 16, 2, 19, 11, 28, 27, 15, 10, 8, 26, 17, 6, 1}",4.597027,"{1, 3, 21, 12, 7, 30, 18, 24, 13, 9, 29, 20, 23, 4, 22, 14, 25, 5, 16, 2, 19, 11, 28, 27, 15, 10, 8, 26, 17, 6, 1}",4.617161,0.004380,0.095609
"{1, 10, 23, 2, 28, 20, 5, 8, 13, 26, 22, 7, 11, 19, 3, 16, 4, 24, 6, 21, 25, 29, 9, 12, 30, 15, 17, 27, 14, 18, 1}",4.400483,"{1, 10, 23, 2, 28, 20, 5, 8, 13, 26, 22, 7, 11, 19, 3, 16, 6, 24, 4, 21, 25, 29, 9, 12, 30, 17, 15, 27, 14, 18, 1}",4.466888,0.015090,0.095205
"{1, 14, 12, 26, 10, 20, 2, 17, 7, 24, 16, 18, 21, 25, 30, 6, 28, 22, 15, 29, 5, 3, 9, 23, 19, 4, 27, 8, 11, 13, 1}",4.347527,"{1, 13, 11, 8, 27, 4, 19, 23, 9, 3, 5, 29, 15, 22, 28, 6, 30, 25, 21, 18, 16, 24, 7, 17, 2, 20, 10, 12, 26, 14, 1}",4.355744,0.001890,0.095312
"{1, 16, 22, 2, 25, 13, 24, 3, 30, 17, 6, 4, 11, 15, 19, 18, 20, 23, 7, 8, 27, 29, 14, 12, 28, 26, 5, 21, 9, 10, 1}",4.076099,"{1, 10, 9, 21, 5, 26, 28, 12, 14, 29, 27, 8, 7, 23, 20, 18, 19, 15, 11, 4, 6, 17, 30, 3, 24, 13, 25, 2, 22, 16, 1}",4.076100,0.000000,0.094394
"{1, 26, 11, 5, 17, 21, 10, 29, 15, 9, 4, 22, 23, 18, 16, 25, 13, 24, 2, 30, 6, 20, 8, 3, 27, 28, 12, 14, 19, 7, 1}",4.413598,"{1, 26, 11, 5, 17, 29, 15, 9, 4, 22, 23, 18, 25, 13, 24, 2, 30, 6, 20, 16, 8, 3, 27, 28, 12, 14, 19, 7, 10, 21, 1}",4.766049,0.079856,0.095551
"{1, 29, 16, 11, 5, 20, 14, 6, 19, 10, 28, 12, 15, 2, 24, 7, 13, 27, 30, 8, 17, 4, 9, 26, 23, 25, 3, 18, 21, 22, 1}",4.813852,"{1, 29, 16, 23, 26, 9, 11, 5, 20, 14, 6, 19, 10, 28, 12, 15, 2, 13, 7, 24, 27, 30, 17, 4, 8, 25, 3, 18, 21, 22, 1}",5.047182,0.048470,0.095805
"{1, 19, 4, 5, 22, 7, 10, 13, 28, 26, 3, 27, 11, 12, 14, 24, 16, 23, 8, 15, 25, 20, 2, 9, 30, 29, 17, 6, 21, 18, 1}",4.306272,"{1, 18, 19, 4, 5, 22, 7, 10, 13, 28, 26, 3, 27, 11, 12, 14, 24, 16, 23, 8, 15, 25, 20, 2, 9, 30, 29, 17, 6, 21, 1}",4.314173,0.001835,0.094563
"{1, 14, 26, 23, 15, 11, 16, 6, 30, 5, 29, 22, 21, 19, 20, 10, 12, 28, 9, 27, 18, 3, 25, 4, 24, 13, 17, 2, 7, 8, 1}",4.830953,"{1, 14, 23, 15, 27, 18, 3, 2, 7, 17, 13, 24, 4, 25, 19, 21, 22, 29, 20, 5, 30, 10, 12, 9, 28, 11, 16, 6, 26, 8, 1}",5.291125,0.095255,0.092784
"{1, 7, 14, 13, 3, 26, 28, 22, 18, 21, 5, 11, 4, 15, 23, 27, 12, 9, 25, 10, 2, 8, 16, 30, 29, 20, 17, 19, 6, 24, 1}",4.276692,"{1, 7, 24, 19, 6, 14, 13, 3, 26, 28, 22, 18, 21, 5, 11, 4, 27, 12, 9, 23, 15, 25, 10, 2, 8, 30, 16, 29, 17, 20, 1}",4.418117,0.033069,0.095475
"{1, 8, 23, 6, 17, 20, 9, 26, 11, 15, 19, 13, 2, 3, 21, 12, 7, 5, 16, 28, 14, 30, 18, 10, 24, 27, 22, 25, 29, 4, 1}",4.656485,"{1, 4, 29, 13, 19, 15, 11, 26, 9, 20, 23, 8, 17, 6, 18, 30, 14, 28, 16, 5, 7, 12, 22, 21, 3, 2, 25, 27, 24, 10, 1}",4.929035,0.058531,0.094150
"{1, 5, 22, 6, 17, 27, 9, 2, 15, 23, 18, 13, 10, 7, 21, 11, 12, 14, 25, 26, 4, 16, 8, 30, 19, 3, 24, 28, 29, 20, 1}",4.424814,"{1, 5, 22, 6, 17, 27, 9, 2, 15, 23, 18, 13, 10, 7, 11, 21, 12, 14, 25, 26, 4, 19, 16, 8, 30, 3, 24, 28, 29, 20, 1}",4.471784,0.010615,0.094046
"{1, 17, 18, 27, 14, 19, 20, 23, 5, 10, 7, 15, 28, 8, 13, 29, 12, 16, 11, 4, 2, 25, 26, 9, 22, 3, 6, 30, 24, 21, 1}",4.570378,"{1, 17, 18, 27, 23, 20, 14, 19, 16, 11, 4, 24, 21, 30, 6, 3, 22, 2, 9, 26, 25, 29, 12, 8, 13, 28, 15, 7, 10, 5, 1}",4.897722,0.071623,0.094531
"{1, 19, 23, 20, 3, 28, 30, 22, 18, 14, 7, 26, 29, 16, 6, 24, 4, 8, 11, 25, 21, 10, 5, 15, 17, 13, 12, 27, 2, 9, 1}",3.881728,"{1, 19, 23, 20, 3, 28, 30, 22, 18, 14, 7, 26, 29, 16, 6, 24, 4, 8, 11, 25, 21, 10, 5, 15, 17, 13, 12, 27, 2, 9, 1}",3.881728,0.000000,0.092609
"{1, 20, 29, 17, 9, 23, 8, 11, 19, 15, 28, 26, 22, 25, 30, 2, 18, 6, 27, 4, 10, 14, 7, 24, 12, 21, 3, 16, 5, 13, 1}",4.612845,"{1, 13, 5, 16, 3, 21, 12, 24, 7, 14, 10, 4, 27, 6, 18, 29, 20, 17, 9, 23, 8, 11, 19, 15, 28, 26, 22, 30, 25, 2, 1}",4.890016,0.060087,0.093249
"{1, 17, 5, 14, 12, 11, 9, 26, 3, 6, 24, 19, 25, 18, 7, 2, 10, 28, 15, 20, 27, 16, 30, 29, 21, 8, 13, 22, 23, 4, 1}",4.483251,"{1, 17, 5, 14, 12, 11, 9, 26, 3, 6, 24, 19, 25, 18, 7, 2, 10, 28, 15, 20, 27, 16, 30, 29, 21, 8, 13, 22, 23, 4, 1}",4.483251,0.000000,0.094104
"{1, 29, 7, 26, 21, 14, 8, 22, 30, 4, 16, 18, 25, 9, 5, 20, 28, 10, 24, 2, 3, 6, 13, 27, 17, 15, 23, 11, 12, 19, 1}",4.284178,"{1, 29, 7, 26, 21, 8, 22, 14, 30, 4, 16, 9, 25, 18, 5, 20, 28, 10, 24, 2, 3, 6, 13, 27, 17, 15, 23, 11, 12, 19, 1}",4.364459,0.018739,0.093244
"{1, 26, 3, 22, 30, 19, 23, 10, 16, 5, 9, 29, 27, 17, 18, 8, 11, 6, 25, 28, 12, 14, 15, 2, 4, 20, 7, 13, 24, 21, 1}",4.588076,"{1, 26, 7, 20, 13, 21, 24, 30, 3, 22, 19, 23, 10, 16, 5, 9, 29, 27, 17, 18, 8, 11, 6, 25, 28, 12, 14, 15, 2, 4, 1}",4.885425,0.064809,0.096373
"{1, 7, 16, 2, 24, 21, 3, 6, 13, 28, 22, 20, 5, 29, 18, 4, 19, 10, 11, 25, 15, 14, 23, 27, 8, 17, 30, 9, 26, 12, 1}",4.583261,"{1, 12, 9, 26, 15, 14, 17, 30, 8, 27, 23, 18, 29, 5, 20, 22, 28, 13, 11, 10, 4, 19, 25, 6, 3, 21, 24, 16, 2, 7, 1}",4.691982,0.023721,0.095181
"{1, 22, 13, 14, 11, 28, 18, 6, 26, 2, 7, 16, 3, 21, 20, 9, 25, 17, 10, 30, 19, 27, 24, 23, 15, 12, 8, 29, 5, 4, 1}",4.589531,"{1, 22, 13, 26, 2, 7, 16, 3, 21, 20, 18, 6, 28, 9, 25, 17, 11, 14, 5, 4, 29, 8, 12, 15, 23, 24, 27, 19, 30, 10, 1}",5.480060,0.194035,0.094881
"{1, 16, 5, 11, 15, 19, 12, 14, 20, 21, 13, 6, 23, 10, 26, 30, 4, 2, 17, 18, 28, 9, 22, 3, 7, 29, 25, 27, 24, 8, 1}",4.829748,"{1, 8, 24, 27, 25, 29, 7, 3, 22, 9, 28, 18, 17, 2, 4, 30, 26, 10, 23, 6, 21, 20, 14, 13, 12, 19, 15, 11, 5, 16, 1}",4.842363,0.002612,0.094807
"{1, 25, 27, 15, 22, 21, 23, 26, 9, 18, 4, 16, 28, 14, 13, 20, 19, 24, 6, 3, 8, 10, 30, 17, 2, 5, 7, 12, 29, 11, 1}",4.520605,"{1, 25, 22, 15, 21, 23, 26, 9, 18, 4, 16, 28, 14, 13, 20, 19, 24, 6, 3, 8, 10, 17, 30, 2, 5, 7, 27, 12, 29, 11, 1}",4.679730,0.035200,0.095014
"{1, 6, 8, 30, 4, 3, 5, 25, 28, 14, 27, 29, 22, 23, 16, 19, 13, 10, 18, 2, 21, 11, 17, 9, 7, 24, 20, 12, 15, 26, 1}",4.644133,"{1, 26, 15, 12, 20, 24, 7, 9, 17, 11, 21, 2, 18, 10, 13, 19, 16, 23, 22, 29, 27, 14, 28, 3, 4, 30, 8, 6, 5, 25, 1}",4.782374,0.029767,0.094788
"{1, 7, 20, 3, 12, 4, 2, 13, 14, 18, 26, 16, 15, 23, 24, 25, 22, 17, 29, 19, 5, 11, 9, 30, 8, 28, 6, 10, 27, 21, 1}",4.230012,"{1, 21, 27, 10, 6, 8, 28, 30, 9, 11, 5, 19, 29, 17, 22, 25, 24, 18, 14, 13, 2, 15, 16, 26, 23, 4, 12, 3, 20, 7, 1}",4.284309,0.012836,0.094926
"{1, 13, 18, 19, 20, 28, 17, 12, 8, 24, 5, 22, 3, 14, 4, 15, 10, 16, 25, 30, 23, 26, 11, 29, 21, 2, 6, 9, 7, 27, 1}",4.682152,"{1, 13, 18, 19, 20, 28, 17, 12, 8, 24, 5, 22, 4, 3, 14, 15, 10, 16, 25, 30, 23, 26, 11, 29, 21, 2, 9, 6, 7, 27, 1}",4.741584,0.012693,0.095776
"{1, 30, 11, 26, 13, 10, 22, 25, 14, 5, 12, 28, 6, 16, 4, 27, 21, 24, 15, 29, 3, 19, 20, 7, 17, 8, 23, 18, 2, 9, 1}",4.879057,"{1, 30, 6, 16, 28, 12, 5, 11, 26, 13, 10, 22, 25, 14, 21, 24, 15, 27, 4, 29, 3, 19, 20, 7, 17, 8, 23, 18, 2, 9, 1}",4.997557,0.024287,0.095107
"{1, 29, 23, 2, 3, 14, 16, 4, 20, 8, 6, 12, 13, 24, 27, 28, 9, 18, 11, 30, 26, 21, 10, 22, 7, 15, 5, 19, 25, 17, 1}",4.725738,"{1, 29, 17, 25, 19, 15, 5, 23, 2, 3, 14, 16, 4, 20, 8, 6, 12, 13, 24, 27, 28, 9, 18, 11, 30, 26, 21, 10, 22, 7, 1}",4.906827,0.038320,0.094108
